"Lakkireddy, DR., Chung, MK., Deering, TF., Gopinathannair, R., Albert, CM., Epstein, LM., Harding, CV., Hurwitz, JL., Jeffery, CC., Krahn, AD., Kusumoto, FM., Lampert, R., Mansour, M., Natale, A., Patton, KK., Seiler, A., Shah, MJ., Wang, PJ., Russo, AM. Guidance for rebooting electrophysiology through the COVID-19 pandemic from the Heart Rhythm Society and the American Heart Association Electrocardiography and Arrhythmias Committee of the Council on Clinical Cardiology: Endorsed by the American College of Cardiology. Heart rhythm 2020 Jun 17;S1547-5271(20)30554-3 doi: 10.1016/j.hrthm.2020.06.012 PMID: 32540298"
"Lakkireddy, DR., Chung, MK., Deering, TF., Gopinathannair, R., Albert, CM., Epstein, LM., Harding, CV., Hurwitz, JL., Jeffery, CC., Krahn, AD., Kusumoto, FM., Lampert, R., Mansour, M., Natale, A., Patton, KK., Seiler, A., Shah, MJ., Wang, PJ., Russo, AM. Guidance for Rebooting Electrophysiology Through the COVID-19 Pandemic From the Heart Rhythm Society and the American Heart Association Electrocardiography and Arrhythmias Committee of the Council on Clinical Cardiology. Circulation. Arrhythmia and electrophysiology 2020 Jun 13;None doi: 10.1161/CIRCEP.120.008999 PMID: 32530306"
"Virani, A., Singh, G., Bewick, D., Chow, CM., Clarke, B., Cowan, S., Fordyce, CB., Fournier, A., Gin, K., Gupta, A., Hardiman, S., Jackson, S., Lamarche, Y., Lau, B., Légaré, JF., Leong-Poi, H., Mansour, S., Marelli, A., Quraishi, A., Roifman, I., Ruel, M., John Sapp, Small, G., Turgeon, R., Wood, DA., Zieroth, S., Virani, S., Krahn, AD. Guiding Cardiac Care During the COVID-19 Pandemic: How Ethics Shapes Our Health System Response. The Canadian journal of cardiology 2020 Jun 09;S0828-282X(20)30520-1 doi: 10.1016/j.cjca.2020.06.002 PMID: 32505633"
"Chee, JN., Simpson, C., Sheldon, RS., Dorian, P., Dow, J., Guzman, J., Raj, SR., Sandhu, RK., Thiruganasambandamoorthy, V., Green, MS., Krahn, AD., Plonka, S., Rapoport, MJ. A Systematic Review of the Risk of Motor Vehicle Collision in Patients With Syncope. The Canadian journal of cardiology 2020 Jun 07;S0828-282X(20)30173-2 doi: 10.1016/j.cjca.2020.02.070 PMID: 32504546"
"Steinberg, C., Cheung, CC., Wan, D., Sodhi, A., Claros, S., Staples, JA., Philippon, F., Laksman, Z., Sarrazin, JF., Bennett, M., Plourde, B., Deyell, MW., Andrade, JG., Roy, K., Yeung-Lai-Wah, JA., Molin, F., Hawkins, NM., Blier, L., Nault, I., O'Hara, G., Krahn, AD., Champagne, J., Chakrabarti, S. Driving Restrictions and Early Arrhythmias in Patients Receiving a Primary-Prevention Implantable Cardioverter-Defibrillator (DREAM-ICD) Study. The Canadian journal of cardiology 2020 Jun 01;S0828-282X(20)30508-0 doi: 10.1016/j.cjca.2020.05.029 PMID: 32474110"
"Lahrouchi, N., Tadros, R., Crotti, L., Mizusawa, Y., Postema, PG., Beekman, L., Walsh, R., Hasegawa, K., Barc, J., Ernsting, M., Turkowski, KL., Mazzanti, A., Beckmann, BM., Shimamoto, K., Diamant, UB., Wijeyeratne, YD., Kucho, Y., Robyns, T., Ishikawa, T., Arbelo, E., Christiansen, M., Winbo, A., Jabbari, R., Lubitz, SA., Steinfurt, J., Rudic, B., Loeys, B., Shoemaker, MB., Weeke, PE., Pfeiffer, R., Davies, B., Andorin, A., Hofman, N., Dagradi, F., Pedrazzini, M., Tester, DJ., Bos, JM., Sarquella-Brugada, G., Campuzano, Ó., Platonov, PG., Stallmeyer, B., Zumhagen, S., Nannenberg, EA., Veldink, JH., van den Berg, LH., Al-Chalabi, A., Shaw, CE., Shaw, PJ., Morrison, KE., Andersen, PM., Müller-Nurasyid, M., Cusi, D., Barlassina, C., Galan, P., Lathrop, M., Munter, M., Werge, T., Ribasés, M., Aung, T., Khor, CC., Ozaki, M., Lichtner, P., Meitinger, T., van Tintelen, JP., Hoedemaekers, Y., Denjoy, I., Leenhardt, A., Napolitano, C., Shimizu, W., Schott, JJ., Gourraud, JB., Makiyama, T., Ohno, S., Itoh, H., Krahn, AD., Antzelevitch, C., Roden, DM., Saenen, J., Borggrefe, M., Odening, KE., Ellinor, PT., Tfelt-Hansen, J., Skinner, JR., van den Berg, MP., Olesen, MS., Brugada, J., Brugada, R., Makita, N., Breckpot, J., Yoshinaga, M., Behr, ER., Rydberg, A., Aiba, T., Kääb, S., Priori, SG., Guicheney, P., Tan, HL., Newton-Cheh, C., Ackerman, MJ., Schwartz, PJ., Schulze-Bahr, E., Probst, V., Horie, M., Wilde, AA., Tanck, MWT., Bezzina, CR. Transethnic Genome-Wide Association Study Provides Insights in the Genetic Architecture and Heritability of Long QT Syndrome. Circulation 2020 May 21;None doi: 10.1161/CIRCULATIONAHA.120.045956 PMID: 32429735
32718245
32718255"
"Wood, DA., Mahmud, E., Thourani, VH., Sathananthan, J., Virani, A., Poppas, A., Harrington, RA., Dearani, JA., Swaminathan, M., Russo, AM., Blankstein, R., Dorbala, S., Carr, J., Virani, S., Gin, K., Packard, A., Dilsizian, V., Légaré, JF., Leipsic, J., Webb, JG., Krahn, AD. Safe Reintroduction of Cardiovascular Services During the COVID-19 Pandemic: From the North American Society Leadership. The Canadian journal of cardiology 2020 May 08;S0828-282X(20)30428-1 doi: 10.1016/j.cjca.2020.04.031 PMID: 32380228"
"Wood, DA., Mahmud, E., Thourani, VH., Sathananthan, J., Virani, A., Poppas, A., Harrington, RA., Dearani, JA., Swaminathan, M., Russo, AM., Blankstein, R., Dorbala, S., Carr, J., Virani, S., Gin, K., Packard, A., Dilsizian, V., Légaré, JF., Leipsic, J., Webb, JG., Krahn, AD. Safe Reintroduction of Cardiovascular Services During the COVID-19 Pandemic: From the North American Society Leadership. The Annals of thoracic surgery 2020 May 08;S0003-4975(20)30688-3 doi: 10.1016/j.athoracsur.2020.04.017 PMID: 32380058"
"Wood, DA., Mahmud, E., Thourani, VH., Sathananthan, J., Virani, A., Poppas, A., Harrington, RA., Dearani, JA., Swaminathan, M., Russo, AM., Blankstein, R., Dorbala, S., Carr, J., Virani, S., Gin, K., Packard, A., Dilsizian, V., Légaré, JF., Leipsic, J., Webb, JG., Krahn, AD. Safe Reintroduction of Cardiovascular Services During the COVID-19 Pandemic: From the North American Society Leadership. Journal of the American College of Cardiology 2020 May 08;S0735-1097(20)35165-2 doi: 10.1016/j.jacc.2020.04.063 PMID: 32380033"
"Sapp, JL., Alqarawi, W., MacIntyre, CJ., Tadros, R., Steinberg, C., Roberts, JD., Laksman, Z., Healey, JS., Krahn, AD. Guidance on Minimizing Risk of Drug-Induced Ventricular Arrhythmia During Treatment of COVID-19: A Statement from the Canadian Heart Rhythm Society. The Canadian journal of cardiology 2020 Apr 18;S0828-282X(20)30325-1 doi: 10.1016/j.cjca.2020.04.003 PMID: 32299753"
"Thiruganasambandamoorthy, V., Sivilotti, MLA., Le Sage, N., Yan, JW., Huang, P., Hegdekar, M., Mercier, E., Mukarram, M., Nemnom, MJ., McRae, AD., Rowe, BH., Stiell, IG., Wells, GA., Krahn, AD., Taljaard, M. Multicenter Emergency Department Validation of the Canadian Syncope Risk Score. JAMA internal medicine 2020 Mar 24;2763181 doi: 10.1001/jamainternmed.2020.0288 PMID: 32202605
33683606"
"Cheung, CC., Andrade, JG., Krahn, AD. Watch Carefully: Interpreting Positive Predictive Values With Wearable Devices. Journal of the American College of Cardiology 2020 Mar 21;S0735-1097(20)30276-X doi: 10.1016/j.jacc.2019.09.073 PMID: 32192667
31487545
32192671"
"Krahn, AD., Birnie, DH. A longer look at preventing cardiac device infection. Heart rhythm 2020 Mar 14;S1547-5271(20)30193-4 doi: 10.1016/j.hrthm.2020.03.003 PMID: 32165182
32087357"
"Lieve, KVV., Dusi, V., van der Werf, C., Bos, JM., Lane, CM., Stokke, MK., Roston, TM., Djupsjöbacka, A., Wada, Y., Denjoy, I., Bundgaard, H., Noguer, FRI., Semsarian, C., Robyns, T., Hofman, N., Tanck, MW., van den Berg, MP., Kammeraad, JAE., Krahn, AD., Clur, SB., Sacher, F., Till, J., Skinner, JR., Tfelt-Hansen, J., Probst, V., Leenhardt, A., Horie, M., Swan, H., Roberts, JD., Sanatani, S., Haugaa, KH., Schwartz, PJ., Ackerman, MJ., Wilde, AAM. Heart Rate Recovery After Exercise Is Associated With Arrhythmic Events in Patients With Catecholaminergic Polymorphic Ventricular Tachycardia. Circulation. Arrhythmia and electrophysiology 2020 Feb 18;None doi: 10.1161/CIRCEP.119.007471 PMID: 32063070"
"Cheung, CC., Tadros, R., Davies, B., Krahn, AD. Genetic Testing in Inherited Arrhythmias: Approach, Limitations, and Challenges. The Canadian journal of cardiology 2020 Feb 03;S0828-282X(19)31222-X doi: 10.1016/j.cjca.2019.08.041 PMID: 32007350"
"Isbister, JC., Krahn, AD., Semsarian, C., Sy, RW. Brugada Syndrome: Clinical Care Amidst Pathophysiological Uncertainty. Heart, lung & circulation 2020 Jan 22;S1443-9506(19)31543-4 doi: 10.1016/j.hlc.2019.11.016 PMID: 31959551"
"Roberts, JD., Asaki, SY., Mazzanti, A., Bos, JM., Tuleta, I., Muir, AR., Crotti, L., Krahn, AD., Kutyifa, V., Shoemaker, MB., Johnsrude, CL., Aiba, T., Marcondes, L., Baban, A., Udupa, S., Dechert, B., Fischbach, P., Knight, LM., Vittinghoff, E., Kukavica, D., Stallmeyer, B., Giudicessi, JR., Spazzolini, C., Shimamoto, K., Tadros, R., Cadrin-Tourigny, J., Duff, HJ., Simpson, CS., Roston, TM., Wijeyeratne, YD., El Hajjaji, I., Yousif, MD., Gula, LJ., Leong-Sit, P., Chavali, N., Landstrom, AP., Marcus, GM., Dittmann, S., Wilde, AAM., Behr, ER., Tfelt-Hansen, J., Scheinman, MM., Perez, MV., Kaski, JP., Gow, RM., Drago, F., Aziz, PF., Abrams, DJ., Gollob, MH., Skinner, JR., Shimizu, W., Kaufman, ES., Roden, DM., Zareba, W., Schwartz, PJ., Schulze-Bahr, E., Etheridge, SP., Priori, SG., Ackerman, MJ. An International Multicenter Evaluation of Type 5 Long QT Syndrome: A Low Penetrant Primary Arrhythmic Condition. Circulation 2020 Jan 17;None doi: 10.1161/CIRCULATIONAHA.119.043114 PMID: 31941373
32078431"
"Birnie, DH., Wang, J., Alings, M., Philippon, F., Parkash, R., Manlucu, J., Angaran, P., Rinne, C., Coutu, B., Low, RA., Essebag, V., Morillo, C., Redfearn, D., Toal, S., Becker, G., Degrâce, M., Thibault, B., Crystal, E., Tung, S., LeMaitre, J., Sultan, O., Bennett, M., Bashir, J., Ayala-Paredes, F., Gervais, P., Rioux, L., Hemels, MEW., Bouwels, LHR., Exner, DV., Dorian, P., Connolly, SJ., Longtin, Y., Krahn, AD. Risk Factors for Infections Involving Cardiac Implanted Electronic Devices. Journal of the American College of Cardiology 2019 Dec 07;S0735-1097(19)37933-1 doi: 10.1016/j.jacc.2019.09.060 PMID: 31806127
31806128
32081293
32762915"
"Roston, TM., Krahn, AD., Ong, K., Sanatani, S. The merits of the ICD for inherited heart rhythm disorders: A critical re-appraisal. Trends in cardiovascular medicine 2019 Nov 07;S1050-1738(19)30143-4 doi: 10.1016/j.tcm.2019.10.004 PMID: 31685385
31812250"
"Towbin, JA., McKenna, WJ., Abrams, DJ., Ackerman, MJ., Calkins, H., Darrieux, FCC., Daubert, JP., de Chillou, C., DePasquale, EC., Desai, MY., Estes, NAM., Hua, W., Indik, JH., Ingles, J., James, CA., John, RM., Judge, DP., Keegan, R., Krahn, AD., Link, MS., Marcus, FI., McLeod, CJ., Mestroni, L., Priori, SG., Saffitz, JE., Sanatani, S., Shimizu, W., van Tintelen, JP., Wilde, AAM., Zareba, W. 2019 HRS expert consensus statement on evaluation, risk stratification, and management of arrhythmogenic cardiomyopathy: Executive summary. Heart rhythm 2019 Nov 05;S1547-5271(19)30852-5 doi: 10.1016/j.hrthm.2019.09.019 PMID: 31676023"
"Essebag, V., Healey, JS., Joza, J., Nery, PB., Kalfon, E., Leiria, TLL., Verma, A., Ayala-Paredes, F., Coutu, B., Sumner, GL., Becker, G., Philippon, F., Eikelboom, J., Sandhu, RK., Sapp, J., Leather, R., Yung, D., Thibault, B., Simpson, CS., Ahmad, K., Toal, S., Sturmer, M., Kavanagh, K., Crystal, E., Wells, GA., Krahn, AD., Birnie, DH. Effect of Direct Oral Anticoagulants, Warfarin, and Antiplatelet Agents on Risk of Device Pocket Hematoma: Combined Analysis of BRUISE CONTROL 1 and 2. Circulation. Arrhythmia and electrophysiology 2019 Oct 16;None doi: 10.1161/CIRCEP.119.007545 PMID: 31610718
31610719"
"Thiruganasambandamoorthy, V., Rowe, BH., Sivilotti, MLA., McRae, AD., Arcot, K., Nemnom, MJ., Huang, L., Mukarram, M., Krahn, AD., Wells, GA., Taljaard, M. Response by Thiruganasambandamoorthy et al to Letters Regarding Article, ""Duration of Electrocardiographic Monitoring of Emergency Department Patients With Syncope"". Circulation 2019 Sep 17;None doi: 10.1161/CIRCULATIONAHA.119.041639 PMID: 31525105
31525102
31525103"
"Rodés-Cabau, J., Ellenbogen, KA., Krahn, AD., Latib, A., Mack, M., Mittal, S., Muntané-Carol, G., Nazif, TM., Sondergaard, L., Urena, M., Windecker, S., Philippon, F. Management of Conduction Disturbances Associated With Transcatheter Aortic Valve Replacement: JACC Scientific Expert Panel. Journal of the American College of Cardiology 2019 Aug 24;S0735-1097(19)35852-8 doi: 10.1016/j.jacc.2019.07.014 PMID: 31439219"
"Mellor, GJ., Panwar, P., Lee, AK., Steinberg, C., Hathaway, JA., Bartels, K., Christian, S., Balaji, S., Roberts, JD., Simpson, CS., Boczek, NJ., Tester, DJ., Radbill, AE., Mok, NS., Hamilton, RM., Kaufman, ES., Eugenio, PL., Weiss, R., January, C., McDaniel, GM., Leather, RA., Erickson, C., Falik, S., Behr, ER., Wilde, AAM., Sanatani, S., Ackerman, MJ., Van Petegem, F., Krahn, AD., Laksman, Z. Type 8 long QT syndrome: pathogenic variants in CACNA1C-encoded Cav1.2 cluster in STAC protein binding site. Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal of the working groups on cardiac pacing, arrhythmias, and cardiac cellular electrophysiology of the European Society of Cardiology 2019 Aug 14;5549425 doi: 10.1093/europace/euz215 PMID: 31408100"
"Roston, TM., van der Werf, C., Cheung, CC., Grewal, J., Davies, B., Wilde, AAM., Krahn, AD. Caring for the pregnant woman with an inherited arrhythmia syndrome. Heart rhythm 2019 Aug 11;S1547-5271(19)30725-8 doi: 10.1016/j.hrthm.2019.08.004 PMID: 31400520"
"Janzen, M., Cheung, CC., Steinberg, C., Lam, PY., Krahn, AD. Changes on the electrocardiogram in anorexia nervosa: A case control study. Journal of electrocardiology 2019 Jul 19;S0022-0736(19)30336-X doi: 10.1016/j.jelectrocard.2019.07.006 PMID: 31319227"
"Roberts, JD., Murphy, NP., Hamilton, RM., Lubbers, ER., James, CA., Kline, CF., Gollob, MH., Krahn, AD., Sturm, AC., Musa, H., El-Refaey, M., Koenig, S., Aneq, MÅ., Hoorntje, ET., Graw, SL., Davies, RW., Rafiq, MA., Koopmann, TT., Aafaqi, S., Fatah, M., Chiasson, DA., Taylor, MR., Simmons, SL., Han, M., van Opbergen, CJ., Wold, LE., Sinagra, G., Mittal, K., Tichnell, C., Murray, B., Codima, A., Nazer, B., Nguyen, DT., Marcus, FI., Sobriera, N., Lodder, EM., van den Berg, MP., Spears, DA., Robinson, JF., Ursell, PC., Green, AK., Skanes, AC., Tang, AS., Gardner, MJ., Hegele, RA., van Veen, TA., Wilde, AA., Healey, JS., Janssen, PM., Mestroni, L., van Tintelen, JP., Calkins, H., Judge, DP., Hund, TJ., Scheinman, MM., Mohler, PJ. Ankyrin-B dysfunction predisposes to arrhythmogenic cardiomyopathy and is amenable to therapy. The Journal of clinical investigation 2019 Jul 03;125538 doi: 10.1172/JCI125538 PMID: 31264976"
"Shenasa, M., Krahn, AD. Antibiotic prophylaxis for cardiac implantable electronic devices: Is the jury out yet? Pacing and clinical electrophysiology : PACE 2019 Jun 15;None doi: 10.1111/pace.13743 PMID: 31199531
30575054"
"van der Werf, C., Lieve, KV., Bos, JM., Lane, CM., Denjoy, I., Roses-Noguer, F., Aiba, T., Wada, Y., Ingles, J., Leren, IS., Rudic, B., Schwartz, PJ., Maltret, A., Sacher, F., Skinner, JR., Krahn, AD., Roston, TM., Tfelt-Hansen, J., Swan, H., Robyns, T., Ohno, S., Roberts, JD., van den Berg, MP., Kammeraad, JA., Probst, V., Kannankeril, PJ., Blom, NA., Behr, ER., Borggrefe, M., Haugaa, KH., Semsarian, C., Horie, M., Shimizu, W., Till, JA., Leenhardt, A., Ackerman, MJ., Wilde, AA. Implantable cardioverter-defibrillators in previously undiagnosed patients with catecholaminergic polymorphic ventricular tachycardia resuscitated from sudden cardiac arrest. European heart journal 2019 May 31;5506735 doi: 10.1093/eurheartj/ehz309 PMID: 31145795
31219566"
"Vischer, AS., Castelletti, S., Syrris, P., Bastiaenen, R., Miles, C., Akdis, D., Denhaerynck, K., Jacoby, D., Saguner, AM., Krahn, AD., Behr, ER., McKenna, WJ., Pantazis, A. Risk score for the exclusion of arrhythmic events in arrhythmogenic right ventricular cardiomyopathy at first presentation. International journal of cardiology 2019 May 21;S0167-5273(19)31229-X doi: 10.1016/j.ijcard.2019.04.090 PMID: 31104822"
"Roston, TM., Hart, A., Krahn, AD., Sanatani, S. The challenge of implantable cardioverter-defibrillator programming and shock interpretation in treatment-refractory catecholaminergic polymorphic ventricular tachycardia. Journal of cardiovascular medicine (Hagerstown, Md.) 2019 May 16;None doi: 10.2459/JCM.0000000000000814 PMID: 31090560"
"Towbin, JA., McKenna, WJ., Abrams, DJ., Ackerman, MJ., Calkins, H., Darrieux, FCC., Daubert, JP., de Chillou, C., DePasquale, EC., Desai, MY., Estes, NAM., Hua, W., Indik, JH., Ingles, J., James, CA., John, RM., Judge, DP., Keegan, R., Krahn, AD., Link, MS., Marcus, FI., McLeod, CJ., Mestroni, L., Priori, SG., Saffitz, JE., Sanatani, S., Shimizu, W., van Tintelen, JP., Wilde, AAM., Zareba, W. 2019 HRS expert consensus statement on evaluation, risk stratification, and management of arrhythmogenic cardiomyopathy. Heart rhythm 2019 May 13;S1547-5271(19)30438-2 doi: 10.1016/j.hrthm.2019.05.007 PMID: 31078652"
"Essebag, V., AlTurki, A., Proietti, R., Healey, JS., Wells, GA., Verma, A., Krahn, AD., Simpson, CS., Ayala-Paredes, F., Coutu, B., Leather, R., Ahmad, K., Toal, S., Sapp, J., Sturmer, M., Kavanagh, K., Crystal, E., Leiria, TLL., Seifer, C., Rinne, C., Birnie, D., BRUISE CONTROL Investigators. Concomitant anti-platelet therapy in warfarin-treated patients undergoing cardiac rhythm device implantation: A secondary analysis of the BRUISE CONTROL trial. International journal of cardiology 2019 May 06;S0167-5273(19)30414-0 doi: 10.1016/j.ijcard.2019.04.066 PMID: 31056413"
"Cheung, CC., Mellor, G., Deyell, MW., Ensam, B., Batchvarov, V., Papadakis, M., Roberts, JD., Leather, R., Sanatani, S., Healey, JS., Chauhan, VS., Birnie, DH., Champagne, J., Angaran, P., Klein, GJ., Yee, R., Simpson, CS., Talajic, M., Gardner, M., Yeung-Lai-Wah, JA., Chakrabarti, S., Laksman, ZW., Sharma, S., Behr, ER., Krahn, AD. Comparison of Ajmaline and Procainamide Provocation Tests in the Diagnosis of Brugada Syndrome. JACC. Clinical electrophysiology 2019 Apr 20;S2405-500X(19)30149-5 doi: 10.1016/j.jacep.2019.01.026 PMID: 31000106
31000107"
"Roston, TM., Chua, D., Lum, E., Krahn, AD. Switching Between β-Blockers: An Empiric Tool for the Cardiovascular Practitioner. The Canadian journal of cardiology 2019 Apr 03;S0828-282X(19)30049-2 doi: 10.1016/j.cjca.2019.01.013 PMID: 30935645"
"Cheung, CC., Davies, B., Krahn, AD. Letter by Cheung et al Regarding Article, ""Concealed Arrhythmogenic Right Ventricular Cardiomyopathy in Sudden Unexplained Cardiac Death Events"". Circulation. Genomic and precision medicine 2019 Mar 29;None doi: 10.1161/CIRCGEN.118.002447 PMID: 30919688
30571190
30919685"
"Cadrin-Tourigny, J., Bosman, LP., Nozza, A., Wang, W., Tadros, R., Bhonsale, A., Bourfiss, M., Fortier, A., Lie, ØH., Saguner, AM., Svensson, A., Andorin, A., Tichnell, C., Murray, B., Zeppenfeld, K., van den Berg, MP., Asselbergs, FW., Wilde, AAM., Krahn, AD., Talajic, M., Rivard, L., Chelko, S., Zimmerman, SL., Kamel, IR., Crosson, JE., Judge, DP., Yap, SC., van der Heijden, JF., Tandri, H., Jongbloed, JDH., Guertin, MC., van Tintelen, JP., Platonov, PG., Duru, F., Haugaa, KH., Khairy, P., Hauer, RNW., Calkins, H., Te Riele, ASJM., James, CA. A new prediction model for ventricular arrhythmias in arrhythmogenic right ventricular cardiomyopathy. European heart journal 2019 Mar 28;5419784 doi: 10.1093/eurheartj/ehz103 PMID: 30915475
30977786"
"Wong, EK., Bartels, K., Hathaway, J., Burns, C., Yeates, L., Semsarian, C., Krahn, AD., Virani, A., Ingles, J. Perceptions of genetic variant reclassification in patients with inherited cardiac disease. European journal of human genetics : EJHG 2019 Mar 25;10.1038/s41431-019-0377-6 doi: 10.1038/s41431-019-0377-6 PMID: 30903112"
"Cheung, CC., Lieve, KV., Roston, TM., van der Ree, MH., Deyell, MW., Andrade, JG., Laksman, ZW., Nannenberg, EA., Tadros, R., Pang, B., Rutberg, J., Green, MS., Conacher, S., Seifer, CM., Roberts, JD., Steinberg, C., Sanatani, S., Wilde, AA., Krahn, AD. Pregnancy in Catecholaminergic Polymorphic Ventricular Tachycardia. JACC. Clinical electrophysiology 2019 Mar 23;S2405-500X(18)30885-5 doi: 10.1016/j.jacep.2018.10.019 PMID: 30898243"
"Malhi, N., Cheung, CC., Deif, B., Roberts, JD., Gula, LJ., Green, MS., Pang, B., Sultan, O., Konieczny, KM., Angaran, P., Dorian, P., Lashevsky, I., Healey, JS., Alak, A., Tadros, R., Andorin, A., Steinberg, C., Ayala-Paredes, F., Simpson, CS., Atallah, J., Krahn, AD. Challenge and Impact of Quinidine Access in Sudden Death Syndromes: A National Experience. JACC. Clinical electrophysiology 2019 Mar 23;S2405-500X(18)30827-2 doi: 10.1016/j.jacep.2018.10.007 PMID: 30898241
30898242"
"Laksman, Z., Barichello, S., Roston, TM., Deyell, MW., Krahn, AD. Acute Management of Ventricular Arrhythmia in Patients With Suspected Inherited Heart Rhythm Disorders. JACC. Clinical electrophysiology 2019 Mar 23;S2405-500X(19)30078-7 doi: 10.1016/j.jacep.2019.02.001 PMID: 30898228"
"Cheung, CC., Healey, JS., Hamilton, R., Spears, D., Gollob, MH., Mellor, G., Steinberg, C., Sanatani, S., Laksman, ZW., Krahn, AD. Phospholamban cardiomyopathy: a Canadian perspective on a unique population. Netherlands heart journal : monthly journal of the Netherlands Society of Cardiology and the Netherlands Heart Foundation 2019 Feb 27;10.1007/s12471-019-1247-0 doi: 10.1007/s12471-019-1247-0 PMID: 30806910"
"Deyell, MW., Wen, G., Laksman, Z., Bennett, MT., Chakrabarti, S., Yeung-Lai-Wah, JA., Krahn, AD., Andrade, JG. The impact of steerable sheaths on unblinded contact force during catheter ablation for atrial fibrillation. Journal of interventional cardiac electrophysiology : an international journal of arrhythmias and pacing 2019 Feb 01;10.1007/s10840-019-00514-1 doi: 10.1007/s10840-019-00514-1 PMID: 30701358"
"Thiruganasambandamoorthy, V., Rowe, BH., Sivilotti, MLA., McRae, AD., Arcot, K., Nemnom, MJ., Huang, L., Mukarram, M., Krahn, AD., Wells, GA., Taljaard, M. Duration of Electrocardiographic Monitoring of Emergency Department Patients With Syncope. Circulation 2019 Jan 22;None doi: 10.1161/CIRCULATIONAHA.118.036088 PMID: 30661373
31525102
31525103"
"Krahn, AD., Longtin, Y., Philippon, F., Birnie, DH., Manlucu, J., Angaran, P., Rinne, C., Coutu, B., Low, RA., Essebag, V., Morillo, C., Redfearn, D., Toal, S., Becker, G., Degrâce, M., Thibault, B., Crystal, E., Tung, S., LeMaitre, J., Sultan, O., Bennett, M., Bashir, J., Ayala-Paredes, F., Gervais, P., Rioux, L., Hemels, MEW., Bouwels, LHR., van Vlies, B., Wang, J., Exner, DV., Dorian, P., Parkash, R., Alings, M., Connolly, SJ. Prevention of Arrhythmia Device Infection Trial: The PADIT Trial. Journal of the American College of Cardiology 2018 Dec 14;S0735-1097(18)38834-X doi: 10.1016/j.jacc.2018.09.068 PMID: 30545448
30545449"
"Malhi, N., So, PP., Cheung, CC., Laksman, ZWM., Healey, JS., Chauhan, VS., Green, MS., Champagne, J., Steinberg, C., Sanatani, S., Angaran, P., Duff, H., Roberts, JD., Arbour, L., Leather, R., Simpson, CS., Tadros, R., Talajic, M., Gardner, M., Siefer, C., Krahn, AD. Early Repolarization Pattern Inheritance in the Cardiac Arrest Survivors With Preserved Ejection Fraction Registry (CASPER). JACC. Clinical electrophysiology 2018 Nov 24;S2405-500X(18)30557-7 doi: 10.1016/j.jacep.2018.07.001 PMID: 30466855"
"Mondésert, B., Bashir, J., Philippon, F., Dubuc, M., Amit, G., Exner, D., Joza, J., Birnie, DH., Lane, C., Tsang, B., Korley, V., Spears, D., Ling, A., Djuric, A., Crystal, E., Hruczkowski, T., Roux, JF., Carroll, S., Essebag, V., Krahn, AD., Healey, JS. Rationale and design of the randomized prospective ATLAS study: Avoid Transvenous Leads in Appropriate Subjects. American heart journal 2018 Nov 07;S0002-8703(18)30277-1 doi: 10.1016/j.ahj.2018.09.008 PMID: 30399474"
"Roston, TM., Jones, K., Hawkins, NM., Bos, JM., Schwartz, PJ., Perry, F., Ackerman, MJ., Laksman, ZWM., Kaul, P., Lieve, KVV., Atallah, J., Krahn, AD., Sanatani, S. Implantable cardioverter-defibrillator use in catecholaminergic polymorphic ventricular tachycardia: A systematic review. Heart rhythm 2018 Aug 01;S1547-5271(18)30672-6 doi: 10.1016/j.hrthm.2018.06.046 PMID: 30063211"
"Baruteau, AE., Kyndt, F., Behr, ER., Vink, AS., Lachaud, M., Joong, A., Schott, JJ., Horie, M., Denjoy, I., Crotti, L., Shimizu, W., Bos, JM., Stephenson, EA., Wong, L., Abrams, DJ., Davis, AM., Winbo, A., Dubin, AM., Sanatani, S., Liberman, L., Kaski, JP., Rudic, B., Kwok, SY., Rieubland, C., Tfelt-Hansen, J., Van Hare, GF., Guyomarc'h-Delasalle, B., Blom, NA., Wijeyeratne, YD., Gourraud, JB., Le Marec, H., Ozawa, J., Fressart, V., Lupoglazoff, JM., Dagradi, F., Spazzolini, C., Aiba, T., Tester, DJ., Zahavich, LA., Beauséjour-Ladouceur, V., Jadhav, M., Skinner, JR., Franciosi, S., Krahn, AD., Abdelsayed, M., Ruben, PC., Yung, TC., Ackerman, MJ., Wilde, AA., Schwartz, PJ., Probst, V. SCN5A mutations in 442 neonates and children: genotype-phenotype correlation and identification of higher-risk subgroups. European heart journal 2018 Jul 31;5060567 doi: 10.1093/eurheartj/ehy412 PMID: 30059973"
"Cheung, CC., Krahn, AD., Andrade, JG. The Emerging Role of Wearable Technologies in Detection of Arrhythmia. The Canadian journal of cardiology 2018 Jul 28;S0828-282X(18)30371-4 doi: 10.1016/j.cjca.2018.05.003 PMID: 30049358"
"Janzen, ML., Malhi, N., Laksman, ZWM., Puyat, J., Krahn, AD., Hawkins, NM. The QT Interval in Anorexia Nervosa: A Meta-Analysis. JACC. Clinical electrophysiology 2018 Jun 23;S2405-500X(18)30116-6 doi: 10.1016/j.jacep.2018.01.019 PMID: 29929679"
